"date","node","cpu","int","mem"
"2014-03-11 00:05:00","lbpeuid01.sceu.corp",8.5,0.23,92.28
"2014-03-11 00:05:00","lbpeuid02.sceu.corp",9,0.01,91.98
"2014-03-11 00:05:00","lbpeuin01.sceu.corp",10.5,0.04,92.63
"2014-03-11 00:05:00","lbpeuin02.sceu.corp",11,0.01,92.13
"2014-03-11 00:10:00","lbpeuid01.sceu.corp",8.5,0.08,92.26
"2014-03-11 00:10:00","lbpeuid02.sceu.corp",9.5,0.01,91.98
"2014-03-11 00:10:00","lbpeuin01.sceu.corp",11,0.02,92.63
"2014-03-11 00:10:00","lbpeuin02.sceu.corp",10,0.01,92.14
"2014-03-11 00:15:00","lbpeuid01.sceu.corp",8,0.04,92.29
"2014-03-11 00:15:00","lbpeuid02.sceu.corp",9,0.01,91.98
"2014-03-11 00:15:00","lbpeuin01.sceu.corp",11,0.02,92.64
"2014-03-11 00:15:00","lbpeuin02.sceu.corp",10,0.01,92.14
"2014-03-11 00:20:00","lbpeuid01.sceu.corp",8.5,0.05,92.29
"2014-03-11 00:20:00","lbpeuid02.sceu.corp",9,0.01,91.98
"2014-03-11 00:20:00","lbpeuin01.sceu.corp",10.5,0.02,92.63
"2014-03-11 00:20:00","lbpeuin02.sceu.corp",10.5,0.01,92.15
"2014-03-11 00:25:00","lbpeuid01.sceu.corp",8.5,0.08,92.28
"2014-03-11 00:25:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 00:25:00","lbpeuin01.sceu.corp",11,0.02,92.63
"2014-03-11 00:25:00","lbpeuin02.sceu.corp",9.5,0.01,92.15
"2014-03-11 00:30:00","lbpeuid01.sceu.corp",8,0.07,92.28
"2014-03-11 00:30:00","lbpeuid02.sceu.corp",9,0.01,91.98
"2014-03-11 00:30:00","lbpeuin01.sceu.corp",11,0.02,92.64
"2014-03-11 00:30:00","lbpeuin02.sceu.corp",10.5,0.01,92.13
"2014-03-11 00:35:00","lbpeuid01.sceu.corp",8.5,0.04,92.26
"2014-03-11 00:35:00","lbpeuid02.sceu.corp",9,0.01,91.98
"2014-03-11 00:35:00","lbpeuin01.sceu.corp",11,0.01,92.63
"2014-03-11 00:35:00","lbpeuin02.sceu.corp",10,0.01,92.13
"2014-03-11 00:40:00","lbpeuid01.sceu.corp",8.5,0.05,92.29
"2014-03-11 00:40:00","lbpeuid02.sceu.corp",9,0.01,91.98
"2014-03-11 00:40:00","lbpeuin01.sceu.corp",10.5,0.02,92.65
"2014-03-11 00:40:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 00:45:00","lbpeuid01.sceu.corp",8,0.08,92.28
"2014-03-11 00:45:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 00:45:00","lbpeuin01.sceu.corp",11,0.02,92.63
"2014-03-11 00:45:00","lbpeuin02.sceu.corp",10,0.01,92.14
"2014-03-11 00:50:00","lbpeuid01.sceu.corp",8.5,0.05,92.28
"2014-03-11 00:50:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 00:50:00","lbpeuin01.sceu.corp",10.5,0.03,92.64
"2014-03-11 00:50:00","lbpeuin02.sceu.corp",10,0.01,92.14
"2014-03-11 00:55:00","lbpeuid01.sceu.corp",8,0.04,92.28
"2014-03-11 00:55:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 00:55:00","lbpeuin01.sceu.corp",10.5,0.02,92.64
"2014-03-11 00:55:00","lbpeuin02.sceu.corp",9.5,0.01,92.14
"2014-03-11 01:00:00","lbpeuid01.sceu.corp",8.5,0.09,92.29
"2014-03-11 01:00:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 01:00:00","lbpeuin01.sceu.corp",10.5,0.04,92.63
"2014-03-11 01:00:00","lbpeuin02.sceu.corp",10.5,0.01,92.14
"2014-03-11 01:05:00","lbpeuid01.sceu.corp",8.5,0.05,92.28
"2014-03-11 01:05:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 01:05:00","lbpeuin01.sceu.corp",10.5,0.01,92.64
"2014-03-11 01:05:00","lbpeuin02.sceu.corp",10.5,0.01,92.14
"2014-03-11 01:10:00","lbpeuid01.sceu.corp",8.5,0.08,92.28
"2014-03-11 01:10:00","lbpeuid02.sceu.corp",9.5,0.01,91.99
"2014-03-11 01:10:00","lbpeuin01.sceu.corp",11,0.01,92.64
"2014-03-11 01:10:00","lbpeuin02.sceu.corp",10.5,0.01,92.13
"2014-03-11 01:15:00","lbpeuid01.sceu.corp",8.5,0.05,92.3
"2014-03-11 01:15:00","lbpeuid02.sceu.corp",8.5,0.01,91.99
"2014-03-11 01:15:00","lbpeuin01.sceu.corp",10.5,0.01,92.63
"2014-03-11 01:15:00","lbpeuin02.sceu.corp",10,0.01,92.14
"2014-03-11 01:20:00","lbpeuid01.sceu.corp",8,0.09,92.29
"2014-03-11 01:20:00","lbpeuid02.sceu.corp",9,0.01,91.98
"2014-03-11 01:20:00","lbpeuin01.sceu.corp",10.5,0.03,92.63
"2014-03-11 01:20:00","lbpeuin02.sceu.corp",10.5,0.01,92.14
"2014-03-11 01:25:00","lbpeuid01.sceu.corp",8.5,0.07,92.29
"2014-03-11 01:25:00","lbpeuid02.sceu.corp",9,0.01,91.98
"2014-03-11 01:25:00","lbpeuin01.sceu.corp",10.5,0.01,92.63
"2014-03-11 01:25:00","lbpeuin02.sceu.corp",10,0.01,92.14
"2014-03-11 01:30:00","lbpeuid01.sceu.corp",8.5,0.07,92.3
"2014-03-11 01:30:00","lbpeuid02.sceu.corp",8.5,0.01,91.99
"2014-03-11 01:30:00","lbpeuin01.sceu.corp",10.5,0.01,92.63
"2014-03-11 01:30:00","lbpeuin02.sceu.corp",10,0.01,92.13
"2014-03-11 01:35:00","lbpeuid01.sceu.corp",8.5,0.07,92.28
"2014-03-11 01:35:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 01:35:00","lbpeuin01.sceu.corp",11,0.01,92.64
"2014-03-11 01:35:00","lbpeuin02.sceu.corp",10.5,0.01,92.14
"2014-03-11 01:40:00","lbpeuid01.sceu.corp",8.5,0.1,92.28
"2014-03-11 01:40:00","lbpeuid02.sceu.corp",9,0.01,91.98
"2014-03-11 01:40:00","lbpeuin01.sceu.corp",10.5,0.01,92.64
"2014-03-11 01:40:00","lbpeuin02.sceu.corp",10,0.01,92.14
"2014-03-11 01:45:00","lbpeuid01.sceu.corp",8.5,0.06,92.3
"2014-03-11 01:45:00","lbpeuid02.sceu.corp",8.5,0.01,92
"2014-03-11 01:45:00","lbpeuin01.sceu.corp",10.5,0.02,92.64
"2014-03-11 01:45:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 01:50:00","lbpeuid01.sceu.corp",8.5,0.07,92.26
"2014-03-11 01:50:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 01:50:00","lbpeuin01.sceu.corp",10.5,0.02,92.64
"2014-03-11 01:50:00","lbpeuin02.sceu.corp",10,0.01,92.14
"2014-03-11 01:55:00","lbpeuid01.sceu.corp",8.5,0.07,92.27
"2014-03-11 01:55:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 01:55:00","lbpeuin01.sceu.corp",10.5,0.03,92.63
"2014-03-11 01:55:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 02:00:00","lbpeuid01.sceu.corp",8.5,0.06,92.27
"2014-03-11 02:00:00","lbpeuid02.sceu.corp",8.5,0.01,91.99
"2014-03-11 02:00:00","lbpeuin01.sceu.corp",11,0.01,92.63
"2014-03-11 02:00:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 02:05:00","lbpeuid01.sceu.corp",8.5,0.05,92.29
"2014-03-11 02:05:00","lbpeuid02.sceu.corp",8.5,0.01,91.98
"2014-03-11 02:05:00","lbpeuin01.sceu.corp",10,0.01,92.64
"2014-03-11 02:05:00","lbpeuin02.sceu.corp",10.5,0.01,92.14
"2014-03-11 02:10:00","lbpeuid01.sceu.corp",8,0.11,92.29
"2014-03-11 02:10:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 02:10:00","lbpeuin01.sceu.corp",11,0.01,92.65
"2014-03-11 02:10:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 02:15:00","lbpeuid01.sceu.corp",8.5,0.07,92.28
"2014-03-11 02:15:00","lbpeuid02.sceu.corp",9,0.01,91.98
"2014-03-11 02:15:00","lbpeuin01.sceu.corp",11,0.01,92.63
"2014-03-11 02:15:00","lbpeuin02.sceu.corp",10,0.01,92.14
"2014-03-11 02:20:00","lbpeuid01.sceu.corp",8.5,0.09,92.28
"2014-03-11 02:20:00","lbpeuid02.sceu.corp",8.5,0.01,91.98
"2014-03-11 02:20:00","lbpeuin01.sceu.corp",11,0.01,92.63
"2014-03-11 02:20:00","lbpeuin02.sceu.corp",10,0.01,92.16
"2014-03-11 02:25:00","lbpeuid01.sceu.corp",8.5,0.06,92.28
"2014-03-11 02:25:00","lbpeuid02.sceu.corp",9,0.01,91.98
"2014-03-11 02:25:00","lbpeuin01.sceu.corp",10.5,0.03,92.63
"2014-03-11 02:25:00","lbpeuin02.sceu.corp",10,0.01,92.14
"2014-03-11 02:30:00","lbpeuid01.sceu.corp",8.5,0.08,92.28
"2014-03-11 02:30:00","lbpeuid02.sceu.corp",8.5,0.01,92
"2014-03-11 02:30:00","lbpeuin01.sceu.corp",11,0.01,92.64
"2014-03-11 02:30:00","lbpeuin02.sceu.corp",10,0.01,92.16
"2014-03-11 02:35:00","lbpeuid01.sceu.corp",8.5,0.05,92.29
"2014-03-11 02:35:00","lbpeuid02.sceu.corp",9,0.01,91.98
"2014-03-11 02:35:00","lbpeuin01.sceu.corp",10.5,0.01,92.63
"2014-03-11 02:35:00","lbpeuin02.sceu.corp",10,0.01,92.16
"2014-03-11 02:40:00","lbpeuid01.sceu.corp",8,0.07,92.3
"2014-03-11 02:40:00","lbpeuid02.sceu.corp",9,0.01,91.98
"2014-03-11 02:40:00","lbpeuin01.sceu.corp",11,0.01,92.64
"2014-03-11 02:40:00","lbpeuin02.sceu.corp",10.5,0.01,92.14
"2014-03-11 02:45:00","lbpeuid01.sceu.corp",8.5,0.07,92.29
"2014-03-11 02:45:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 02:45:00","lbpeuin01.sceu.corp",10.5,0.01,92.64
"2014-03-11 02:45:00","lbpeuin02.sceu.corp",9.5,0.01,92.15
"2014-03-11 02:50:00","lbpeuid01.sceu.corp",8,0.1,92.29
"2014-03-11 02:50:00","lbpeuid02.sceu.corp",9,0.01,92
"2014-03-11 02:50:00","lbpeuin01.sceu.corp",10,0.01,92.63
"2014-03-11 02:50:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 02:55:00","lbpeuid01.sceu.corp",8,0.07,92.29
"2014-03-11 02:55:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 02:55:00","lbpeuin01.sceu.corp",10.5,0.02,92.64
"2014-03-11 02:55:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 03:00:00","lbpeuid01.sceu.corp",9,0.08,92.3
"2014-03-11 03:00:00","lbpeuid02.sceu.corp",9,0.01,92
"2014-03-11 03:00:00","lbpeuin01.sceu.corp",10.5,0.03,92.64
"2014-03-11 03:00:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 03:05:00","lbpeuid01.sceu.corp",8,0.09,92.28
"2014-03-11 03:05:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 03:05:00","lbpeuin01.sceu.corp",10.5,0.01,92.64
"2014-03-11 03:05:00","lbpeuin02.sceu.corp",10.5,0.01,92.15
"2014-03-11 03:10:00","lbpeuid01.sceu.corp",8.5,0.06,92.28
"2014-03-11 03:10:00","lbpeuid02.sceu.corp",9.5,0.01,91.99
"2014-03-11 03:10:00","lbpeuin01.sceu.corp",11.5,0.02,92.64
"2014-03-11 03:10:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 03:15:00","lbpeuid01.sceu.corp",8.5,0.07,92.28
"2014-03-11 03:15:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 03:15:00","lbpeuin01.sceu.corp",11,0.01,92.63
"2014-03-11 03:15:00","lbpeuin02.sceu.corp",10,0.01,92.14
"2014-03-11 03:20:00","lbpeuid01.sceu.corp",8,0.05,92.28
"2014-03-11 03:20:00","lbpeuid02.sceu.corp",9,0.01,91.98
"2014-03-11 03:20:00","lbpeuin01.sceu.corp",10.5,0.01,92.62
"2014-03-11 03:20:00","lbpeuin02.sceu.corp",10,0.01,92.14
"2014-03-11 03:25:00","lbpeuid01.sceu.corp",8,0.06,92.28
"2014-03-11 03:25:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 03:25:00","lbpeuin01.sceu.corp",10.5,0.02,92.65
"2014-03-11 03:25:00","lbpeuin02.sceu.corp",10,0.01,92.16
"2014-03-11 03:30:00","lbpeuid01.sceu.corp",8.5,0.08,92.28
"2014-03-11 03:30:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 03:30:00","lbpeuin01.sceu.corp",11,0.03,92.64
"2014-03-11 03:30:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 03:35:00","lbpeuid01.sceu.corp",8.5,0.04,92.29
"2014-03-11 03:35:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 03:35:00","lbpeuin01.sceu.corp",11,0.01,92.64
"2014-03-11 03:35:00","lbpeuin02.sceu.corp",10.5,0.01,92.16
"2014-03-11 03:40:00","lbpeuid01.sceu.corp",8.5,0.06,92.3
"2014-03-11 03:40:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 03:40:00","lbpeuin01.sceu.corp",10.5,0.01,92.62
"2014-03-11 03:40:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 03:45:00","lbpeuid01.sceu.corp",8.5,0.06,92.29
"2014-03-11 03:45:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 03:45:00","lbpeuin01.sceu.corp",11,0.01,92.64
"2014-03-11 03:45:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 03:50:00","lbpeuid01.sceu.corp",8,0.04,92.29
"2014-03-11 03:50:00","lbpeuid02.sceu.corp",9,0.01,92
"2014-03-11 03:50:00","lbpeuin01.sceu.corp",10.5,0.01,92.63
"2014-03-11 03:50:00","lbpeuin02.sceu.corp",10,0.01,92.16
"2014-03-11 03:55:00","lbpeuid01.sceu.corp",8.5,0.06,92.28
"2014-03-11 03:55:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 03:55:00","lbpeuin01.sceu.corp",10.5,0.01,92.63
"2014-03-11 03:55:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 04:00:00","lbpeuid01.sceu.corp",9,0.1,92.32
"2014-03-11 04:00:00","lbpeuid02.sceu.corp",8.5,0.01,91.98
"2014-03-11 04:00:00","lbpeuin01.sceu.corp",11,0.02,92.64
"2014-03-11 04:00:00","lbpeuin02.sceu.corp",9.5,0.01,92.16
"2014-03-11 04:05:00","lbpeuid01.sceu.corp",8,0.17,92.31
"2014-03-11 04:05:00","lbpeuid02.sceu.corp",9,0.01,92
"2014-03-11 04:05:00","lbpeuin01.sceu.corp",11,0.03,92.63
"2014-03-11 04:05:00","lbpeuin02.sceu.corp",11,0.01,92.15
"2014-03-11 04:10:00","lbpeuid01.sceu.corp",8.5,0.06,92.31
"2014-03-11 04:10:00","lbpeuid02.sceu.corp",9,0.01,92.01
"2014-03-11 04:10:00","lbpeuin01.sceu.corp",11,0.01,92.64
"2014-03-11 04:10:00","lbpeuin02.sceu.corp",9.5,0.01,92.15
"2014-03-11 04:15:00","lbpeuid01.sceu.corp",8.5,0.06,92.31
"2014-03-11 04:15:00","lbpeuid02.sceu.corp",9.5,0.01,91.99
"2014-03-11 04:15:00","lbpeuin01.sceu.corp",11,0.01,92.65
"2014-03-11 04:15:00","lbpeuin02.sceu.corp",10.5,0.01,92.15
"2014-03-11 04:20:00","lbpeuid01.sceu.corp",8,0.05,92.3
"2014-03-11 04:20:00","lbpeuid02.sceu.corp",9,0.01,92
"2014-03-11 04:20:00","lbpeuin01.sceu.corp",10.5,0.02,92.65
"2014-03-11 04:20:00","lbpeuin02.sceu.corp",9.5,0.01,92.15
"2014-03-11 04:25:00","lbpeuid01.sceu.corp",8.5,0.07,92.3
"2014-03-11 04:25:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 04:25:00","lbpeuin01.sceu.corp",10.5,0.01,92.65
"2014-03-11 04:25:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 04:30:00","lbpeuid01.sceu.corp",8.5,0.1,92.31
"2014-03-11 04:30:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 04:30:00","lbpeuin01.sceu.corp",10.5,0.01,92.65
"2014-03-11 04:30:00","lbpeuin02.sceu.corp",10,0.01,92.16
"2014-03-11 04:35:00","lbpeuid01.sceu.corp",8.5,0.05,92.33
"2014-03-11 04:35:00","lbpeuid02.sceu.corp",9,0.01,91.98
"2014-03-11 04:35:00","lbpeuin01.sceu.corp",11,0.02,92.64
"2014-03-11 04:35:00","lbpeuin02.sceu.corp",10,0.01,92.16
"2014-03-11 04:40:00","lbpeuid01.sceu.corp",8,0.06,92.32
"2014-03-11 04:40:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 04:40:00","lbpeuin01.sceu.corp",11,0.03,92.63
"2014-03-11 04:40:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 04:45:00","lbpeuid01.sceu.corp",8.5,0.04,92.32
"2014-03-11 04:45:00","lbpeuid02.sceu.corp",8.5,0.01,91.99
"2014-03-11 04:45:00","lbpeuin01.sceu.corp",11,0.01,92.63
"2014-03-11 04:45:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 04:50:00","lbpeuid01.sceu.corp",8.5,0.08,92.31
"2014-03-11 04:50:00","lbpeuid02.sceu.corp",8.5,0.01,92
"2014-03-11 04:50:00","lbpeuin01.sceu.corp",11,0.02,92.66
"2014-03-11 04:50:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 04:55:00","lbpeuid01.sceu.corp",8.5,0.05,92.31
"2014-03-11 04:55:00","lbpeuid02.sceu.corp",8.5,0.01,92.01
"2014-03-11 04:55:00","lbpeuin01.sceu.corp",10.5,0.01,92.65
"2014-03-11 04:55:00","lbpeuin02.sceu.corp",9.5,0.01,92.17
"2014-03-11 05:00:00","lbpeuid01.sceu.corp",8.5,0.05,92.3
"2014-03-11 05:00:00","lbpeuid02.sceu.corp",9,0.01,92
"2014-03-11 05:00:00","lbpeuin01.sceu.corp",10.5,0.01,92.65
"2014-03-11 05:00:00","lbpeuin02.sceu.corp",10,0.01,92.17
"2014-03-11 05:05:00","lbpeuid01.sceu.corp",8.5,0.05,92.31
"2014-03-11 05:05:00","lbpeuid02.sceu.corp",9,0.01,92
"2014-03-11 05:05:00","lbpeuin01.sceu.corp",10.5,0.02,92.64
"2014-03-11 05:05:00","lbpeuin02.sceu.corp",10,0.01,92.17
"2014-03-11 05:10:00","lbpeuid01.sceu.corp",8.5,0.42,92.31
"2014-03-11 05:10:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 05:10:00","lbpeuin01.sceu.corp",11,0.02,92.65
"2014-03-11 05:10:00","lbpeuin02.sceu.corp",10,0.01,92.17
"2014-03-11 05:15:00","lbpeuid01.sceu.corp",8.5,1.28,92.31
"2014-03-11 05:15:00","lbpeuid02.sceu.corp",9,0.01,92
"2014-03-11 05:15:00","lbpeuin01.sceu.corp",10.5,0.01,92.62
"2014-03-11 05:15:00","lbpeuin02.sceu.corp",9.5,0.01,92.15
"2014-03-11 05:20:00","lbpeuid01.sceu.corp",8.5,1.3,92.31
"2014-03-11 05:20:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 05:20:00","lbpeuin01.sceu.corp",10.5,0.02,92.65
"2014-03-11 05:20:00","lbpeuin02.sceu.corp",10,0.01,92.16
"2014-03-11 05:25:00","lbpeuid01.sceu.corp",9,1.32,92.31
"2014-03-11 05:25:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 05:25:00","lbpeuin01.sceu.corp",10.5,0.01,92.64
"2014-03-11 05:25:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 05:30:00","lbpeuid01.sceu.corp",9,1.29,92.31
"2014-03-11 05:30:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 05:30:00","lbpeuin01.sceu.corp",10.5,0.01,92.65
"2014-03-11 05:30:00","lbpeuin02.sceu.corp",10,0.01,92.16
"2014-03-11 05:35:00","lbpeuid02.sceu.corp",9,0.01,92
"2014-03-11 05:35:00","lbpeuin01.sceu.corp",10.5,0.02,92.63
"2014-03-11 05:35:00","lbpeuin02.sceu.corp",10.5,0.01,92.15
"2014-03-11 05:40:00","lbpeuid01.sceu.corp",8.5,0.21,92.31
"2014-03-11 05:40:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 05:40:00","lbpeuin01.sceu.corp",11,0.03,92.64
"2014-03-11 05:40:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 05:45:00","lbpeuid01.sceu.corp",8.5,0.2,92.32
"2014-03-11 05:45:00","lbpeuid02.sceu.corp",9,0.01,92
"2014-03-11 05:45:00","lbpeuin01.sceu.corp",10.5,0.01,92.65
"2014-03-11 05:45:00","lbpeuin02.sceu.corp",10,0.01,92.16
"2014-03-11 05:50:00","lbpeuid01.sceu.corp",8.5,0.19,92.33
"2014-03-11 05:50:00","lbpeuid02.sceu.corp",8.5,0.01,91.99
"2014-03-11 05:50:00","lbpeuin01.sceu.corp",10.5,0.01,92.65
"2014-03-11 05:50:00","lbpeuin02.sceu.corp",10.5,0.01,92.15
"2014-03-11 05:55:00","lbpeuid01.sceu.corp",8.5,0.19,92.32
"2014-03-11 05:55:00","lbpeuid02.sceu.corp",8.5,0.01,92
"2014-03-11 05:55:00","lbpeuin01.sceu.corp",10.5,0.01,92.65
"2014-03-11 05:55:00","lbpeuin02.sceu.corp",10,0.01,92.17
"2014-03-11 06:00:00","lbpeuid01.sceu.corp",9,0.21,92.31
"2014-03-11 06:00:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 06:00:00","lbpeuin01.sceu.corp",10.5,0.01,92.64
"2014-03-11 06:00:00","lbpeuin02.sceu.corp",10,0.01,92.17
"2014-03-11 06:05:00","lbpeuid01.sceu.corp",8.5,0.2,92.3
"2014-03-11 06:05:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 06:05:00","lbpeuin01.sceu.corp",10.5,0.02,92.64
"2014-03-11 06:05:00","lbpeuin02.sceu.corp",10.5,0.01,92.15
"2014-03-11 06:10:00","lbpeuid01.sceu.corp",8.5,0.19,92.3
"2014-03-11 06:10:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 06:10:00","lbpeuin01.sceu.corp",11,0.02,92.64
"2014-03-11 06:10:00","lbpeuin02.sceu.corp",10,0.01,92.16
"2014-03-11 06:15:00","lbpeuid01.sceu.corp",8.5,0.21,92.32
"2014-03-11 06:15:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 06:15:00","lbpeuin01.sceu.corp",10.5,0.02,92.63
"2014-03-11 06:15:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 06:20:00","lbpeuid01.sceu.corp",8.5,0.18,92.33
"2014-03-11 06:20:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 06:20:00","lbpeuin01.sceu.corp",10.5,0.01,92.63
"2014-03-11 06:20:00","lbpeuin02.sceu.corp",9.5,0.01,92.15
"2014-03-11 06:25:00","lbpeuid01.sceu.corp",8.5,0.12,92.32
"2014-03-11 06:25:00","lbpeuid02.sceu.corp",9,0.01,92
"2014-03-11 06:25:00","lbpeuin01.sceu.corp",11,0.02,92.64
"2014-03-11 06:25:00","lbpeuin02.sceu.corp",10.5,0.01,92.17
"2014-03-11 06:30:00","lbpeuid01.sceu.corp",8.5,0.96,92.31
"2014-03-11 06:30:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 06:30:00","lbpeuin01.sceu.corp",11,0.01,92.65
"2014-03-11 06:30:00","lbpeuin02.sceu.corp",9.5,0.01,92.15
"2014-03-11 06:35:00","lbpeuid01.sceu.corp",9,0.83,92.31
"2014-03-11 06:35:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 06:35:00","lbpeuin01.sceu.corp",10.5,0.01,92.65
"2014-03-11 06:35:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 06:40:00","lbpeuid01.sceu.corp",8.5,0.11,92.32
"2014-03-11 06:40:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 06:40:00","lbpeuin01.sceu.corp",11,0.02,92.65
"2014-03-11 06:40:00","lbpeuin02.sceu.corp",9.5,0.01,92.15
"2014-03-11 06:45:00","lbpeuid01.sceu.corp",8,0.05,92.32
"2014-03-11 06:45:00","lbpeuid02.sceu.corp",9,0.01,92.01
"2014-03-11 06:45:00","lbpeuin01.sceu.corp",10.5,0.03,92.65
"2014-03-11 06:45:00","lbpeuin02.sceu.corp",10,0.01,92.15
"2014-03-11 06:50:00","lbpeuid01.sceu.corp",8.5,0.05,92.32
"2014-03-11 06:50:00","lbpeuid02.sceu.corp",9,0.01,91.98
"2014-03-11 06:50:00","lbpeuin01.sceu.corp",10.5,0.01,92.64
"2014-03-11 06:50:00","lbpeuin02.sceu.corp",10,0.01,92.16
"2014-03-11 06:55:00","lbpeuid01.sceu.corp",8.5,0.07,92.33
"2014-03-11 06:55:00","lbpeuid02.sceu.corp",9,0.01,92.01
"2014-03-11 06:55:00","lbpeuin01.sceu.corp",10.5,0.02,92.64
"2014-03-11 06:55:00","lbpeuin02.sceu.corp",9.5,0.01,92.14
"2014-03-11 07:00:00","lbpeuid01.sceu.corp",9.5,0.07,92.3
"2014-03-11 07:00:00","lbpeuid02.sceu.corp",9,0.01,91.99
"2014-03-11 07:00:00","lbpeuin01.sceu.corp",10.5,0.01,92.65
"2014-03-11 07:00:00","lbpeuin02.sceu.corp",9.5,0.01,92.16
"2014-03-11 07:05:00","lbpeuid01.sceu.corp",8.5,0.07,92.3
"2014-03-11 07:05:00","lbpeuid02.sceu.corp",9,0.01,92
"2014-03-11 07:05:00","lbpeuin01.sceu.corp",10.5,0.05,92.64
"2014-03-11 07:05:00","lbpeuin02.sceu.corp",10.5,0.01,92.17
"2014-03-11 07:10:00","lbpeuid01.sceu.corp",8.5,0.1,92.31
"2014-03-11 07:10:00","lbpeuid02.sceu.corp",9,0.01,92.01
"2014-03-11 07:10:00","lbpeuin01.sceu.corp",11,0.03,92.65
"2014-03-11 07:10:00","lbpeuin02.sceu.corp",9.5,0.01,92.16
"2014-03-11 07:15:00","lbpeuid01.sceu.corp",8.5,0.09,92.31
"2014-03-11 07:15:00","lbpeuid02.sceu.corp",9,0.01,92
"2014-03-11 07:15:00","lbpeuin01.sceu.corp",11,0.03,92.64
"2014-03-11 07:15:00","lbpeuin02.sceu.corp",9.5,0.01,92.18
"2014-03-11 07:20:00","lbpeuid01.sceu.corp",8,0.06,92.32
"2014-03-11 07:20:00","lbpeuid02.sceu.corp",9,0.01,92
"2014-03-11 07:20:00","lbpeuin01.sceu.corp",11,0.03,92.64
"2014-03-11 07:20:00","lbpeuin02.sceu.corp",10,0.01,92.17
