"cpu.d01","int.d01","mem.d01","cpu.d02","int.d02","mem.d02","cpu.n01","int.n01","mem.n01","cpu.n02","int.n02","mem.n02"
10 0.01 92.08 10 0.01 92.08 10 0.01 92.08 10 0.01 92.08
10 0.01 91.49 10 0.01 91.49 10 0.01 91.49 10 0.01 91.49
11.5 0.01 91.52 11.5 0.01 91.52 11.5 0.01 91.52 11.5 0.01 91.52
8.5 0.1 92.9 8.5 0.1 92.9 8.5 0.1 92.9 8.5 0.1 92.9
9.5 0.01 92.07 9.5 0.01 92.07 9.5 0.01 92.07 9.5 0.01 92.07
10.5 0.02 91.49 10.5 0.02 91.49 10.5 0.02 91.49 10.5 0.02 91.49
12 0.01 91.53 12 0.01 91.53 12 0.01 91.53 12 0.01 91.53
8.5 0.04 92.9 8.5 0.04 92.9 8.5 0.04 92.9 8.5 0.04 92.9
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10.5 0.02 91.47 10.5 0.02 91.47 10.5 0.02 91.47 10.5 0.02 91.47
12 0.01 91.52 12 0.01 91.52 12 0.01 91.52 12 0.01 91.52
8.5 0.03 92.91 8.5 0.03 92.91 8.5 0.03 92.91 8.5 0.03 92.91
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10 0.02 91.49 10 0.02 91.49 10 0.02 91.49 10 0.02 91.49
11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54
8.5 0.1 92.92 8.5 0.1 92.92 8.5 0.1 92.92 8.5 0.1 92.92
9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08
10.5 0.02 91.48 10.5 0.02 91.48 10.5 0.02 91.48 10.5 0.02 91.48
11.5 0.01 91.52 11.5 0.01 91.52 11.5 0.01 91.52 11.5 0.01 91.52
9 0.03 92.92 9 0.03 92.92 9 0.03 92.92 9 0.03 92.92
9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08
10 0.02 91.48 10 0.02 91.48 10 0.02 91.48 10 0.02 91.48
12 0.01 91.52 12 0.01 91.52 12 0.01 91.52 12 0.01 91.52
8.5 0.07 92.91 8.5 0.07 92.91 8.5 0.07 92.91 8.5 0.07 92.91
9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08
10 0.02 91.48 10 0.02 91.48 10 0.02 91.48 10 0.02 91.48
12 0.01 91.54 12 0.01 91.54 12 0.01 91.54 12 0.01 91.54
9 0.08 92.91 9 0.08 92.91 9 0.08 92.91 9 0.08 92.91
9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1
10 0.01 91.48 10 0.01 91.48 10 0.01 91.48 10 0.01 91.48
12 0.01 91.52 12 0.01 91.52 12 0.01 91.52 12 0.01 91.52
8.5 0.03 92.91 8.5 0.03 92.91 8.5 0.03 92.91 8.5 0.03 92.91
9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08
10 0.01 91.48 10 0.01 91.48 10 0.01 91.48 10 0.01 91.48
11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53
8.5 0.12 92.91 8.5 0.12 92.91 8.5 0.12 92.91 8.5 0.12 92.91
9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08
10 0.03 91.48 10 0.03 91.48 10 0.03 91.48 10 0.03 91.48
11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54
9 0.05 92.92 9 0.05 92.92 9 0.05 92.92 9 0.05 92.92
9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08
11 0.04 91.48 11 0.04 91.48 11 0.04 91.48 11 0.04 91.48
11.5 0.01 91.52 11.5 0.01 91.52 11.5 0.01 91.52 11.5 0.01 91.52
8.5 0.07 92.92 8.5 0.07 92.92 8.5 0.07 92.92 8.5 0.07 92.92
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10 0.02 91.48 10 0.02 91.48 10 0.02 91.48 10 0.02 91.48
12 0.01 91.53 12 0.01 91.53 12 0.01 91.53 12 0.01 91.53
8.5 0.09 92.91 8.5 0.09 92.91 8.5 0.09 92.91 8.5 0.09 92.91
10 0.01 92.09 10 0.01 92.09 10 0.01 92.09 10 0.01 92.09
10 0.05 91.49 10 0.05 91.49 10 0.05 91.49 10 0.05 91.49
11.5 0.01 91.52 11.5 0.01 91.52 11.5 0.01 91.52 11.5 0.01 91.52
8.5 0.02 92.92 8.5 0.02 92.92 8.5 0.02 92.92 8.5 0.02 92.92
9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08
10 0.01 91.48 10 0.01 91.48 10 0.01 91.48 10 0.01 91.48
11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54
8.5 0.07 92.92 8.5 0.07 92.92 8.5 0.07 92.92 8.5 0.07 92.92
9.5 0.01 92.07 9.5 0.01 92.07 9.5 0.01 92.07 9.5 0.01 92.07
10 0.01 91.49 10 0.01 91.49 10 0.01 91.49 10 0.01 91.49
12 0.01 91.54 12 0.01 91.54 12 0.01 91.54 12 0.01 91.54
8.5 0.07 92.91 8.5 0.07 92.91 8.5 0.07 92.91 8.5 0.07 92.91
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10.5 0.02 91.49 10.5 0.02 91.49 10.5 0.02 91.49 10.5 0.02 91.49
11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53
8.5 0.02 92.92 8.5 0.02 92.92 8.5 0.02 92.92 8.5 0.02 92.92
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10.5 0.02 91.48 10.5 0.02 91.48 10.5 0.02 91.48 10.5 0.02 91.48
12 0.01 91.53 12 0.01 91.53 12 0.01 91.53 12 0.01 91.53
9 0.08 92.91 9 0.08 92.91 9 0.08 92.91 9 0.08 92.91
9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1
10.5 0.02 91.48 10.5 0.02 91.48 10.5 0.02 91.48 10.5 0.02 91.48
12 0.01 91.53 12 0.01 91.53 12 0.01 91.53 12 0.01 91.53
8.5 0.07 92.92 8.5 0.07 92.92 8.5 0.07 92.92 8.5 0.07 92.92
9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08
10.5 0.02 91.48 10.5 0.02 91.48 10.5 0.02 91.48 10.5 0.02 91.48
12 0.01 91.52 12 0.01 91.52 12 0.01 91.52 12 0.01 91.52
8.5 0.07 92.93 8.5 0.07 92.93 8.5 0.07 92.93 8.5 0.07 92.93
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10.5 0.01 91.49 10.5 0.01 91.49 10.5 0.01 91.49 10.5 0.01 91.49
11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54
8.5 0.05 92.92 8.5 0.05 92.92 8.5 0.05 92.92 8.5 0.05 92.92
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10.5 0.01 91.48 10.5 0.01 91.48 10.5 0.01 91.48 10.5 0.01 91.48
11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53
8.5 0.07 92.92 8.5 0.07 92.92 8.5 0.07 92.92 8.5 0.07 92.92
9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08
10.5 0.02 91.49 10.5 0.02 91.49 10.5 0.02 91.49 10.5 0.02 91.49
12 0.01 91.53 12 0.01 91.53 12 0.01 91.53 12 0.01 91.53
9 0.03 92.92 9 0.03 92.92 9 0.03 92.92 9 0.03 92.92
9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08
10.5 0.02 91.48 10.5 0.02 91.48 10.5 0.02 91.48 10.5 0.02 91.48
11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53
9 0.18 92.92 9 0.18 92.92 9 0.18 92.92 9 0.18 92.92
9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08
10.5 0.02 91.48 10.5 0.02 91.48 10.5 0.02 91.48 10.5 0.02 91.48
12 0.01 91.53 12 0.01 91.53 12 0.01 91.53 12 0.01 91.53
8.5 0.07 92.92 8.5 0.07 92.92 8.5 0.07 92.92 8.5 0.07 92.92
11 0.01 92.1 11 0.01 92.1 11 0.01 92.1 11 0.01 92.1
10 0.01 91.49 10 0.01 91.49 10 0.01 91.49 10 0.01 91.49
11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53
8.5 0.03 92.91 8.5 0.03 92.91 8.5 0.03 92.91 8.5 0.03 92.91
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10 0.01 91.49 10 0.01 91.49 10 0.01 91.49 10 0.01 91.49
11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53
8.5 0.05 92.91 8.5 0.05 92.91 8.5 0.05 92.91 8.5 0.05 92.91
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10 0.01 91.48 10 0.01 91.48 10 0.01 91.48 10 0.01 91.48
12 0.01 91.53 12 0.01 91.53 12 0.01 91.53 12 0.01 91.53
8.5 0.07 92.92 8.5 0.07 92.92 8.5 0.07 92.92 8.5 0.07 92.92
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10.5 0.02 91.48 10.5 0.02 91.48 10.5 0.02 91.48 10.5 0.02 91.48
12 0.01 91.53 12 0.01 91.53 12 0.01 91.53 12 0.01 91.53
9 0.08 92.92 9 0.08 92.92 9 0.08 92.92 9 0.08 92.92
9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08
10.5 0.02 91.48 10.5 0.02 91.48 10.5 0.02 91.48 10.5 0.02 91.48
11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54
8.5 0.07 92.92 8.5 0.07 92.92 8.5 0.07 92.92 8.5 0.07 92.92
9.5 0.01 92.07 9.5 0.01 92.07 9.5 0.01 92.07 9.5 0.01 92.07
10.5 0.01 91.49 10.5 0.01 91.49 10.5 0.01 91.49 10.5 0.01 91.49
12 0.01 91.53 12 0.01 91.53 12 0.01 91.53 12 0.01 91.53
9.5 0.06 92.92 9.5 0.06 92.92 9.5 0.06 92.92 9.5 0.06 92.92
9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1
10 0.02 91.48 10 0.02 91.48 10 0.02 91.48 10 0.02 91.48
12 0.01 91.53 12 0.01 91.53 12 0.01 91.53 12 0.01 91.53
9 0.13 92.92 9 0.13 92.92 9 0.13 92.92 9 0.13 92.92
9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08
10 0.01 91.48 10 0.01 91.48 10 0.01 91.48 10 0.01 91.48
11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53
9 0.07 92.92 9 0.07 92.92 9 0.07 92.92 9 0.07 92.92
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10.5 0.01 91.49 10.5 0.01 91.49 10.5 0.01 91.49 10.5 0.01 91.49
11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54
8.5 0.07 92.92 8.5 0.07 92.92 8.5 0.07 92.92 8.5 0.07 92.92
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10 0.03 91.5 10 0.03 91.5 10 0.03 91.5 10 0.03 91.5
11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53
9 0.12 92.77 9 0.12 92.77 9 0.12 92.77 9 0.12 92.77
9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1
10.5 0.02 91.48 10.5 0.02 91.48 10.5 0.02 91.48 10.5 0.02 91.48
12 0.01 91.54 12 0.01 91.54 12 0.01 91.54 12 0.01 91.54
9.5 0.09 92.78 9.5 0.09 92.78 9.5 0.09 92.78 9.5 0.09 92.78
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10.5 0.02 91.5 10.5 0.02 91.5 10.5 0.02 91.5 10.5 0.02 91.5
12 0.01 91.54 12 0.01 91.54 12 0.01 91.54 12 0.01 91.54
8.5 0.09 92.77 8.5 0.09 92.77 8.5 0.09 92.77 8.5 0.09 92.77
10 0.01 92.11 10 0.01 92.11 10 0.01 92.11 10 0.01 92.11
10.5 0.01 91.49 10.5 0.01 91.49 10.5 0.01 91.49 10.5 0.01 91.49
11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53
8.5 0.05 92.78 8.5 0.05 92.78 8.5 0.05 92.78 8.5 0.05 92.78
9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1
10.5 0.01 91.49 10.5 0.01 91.49 10.5 0.01 91.49 10.5 0.01 91.49
11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53
8.5 0.17 92.77 8.5 0.17 92.77 8.5 0.17 92.77 8.5 0.17 92.77
9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1
10 0.01 91.47 10 0.01 91.47 10 0.01 91.47 10 0.01 91.47
12 0.01 91.53 12 0.01 91.53 12 0.01 91.53 12 0.01 91.53
8.5 0.09 92.78 8.5 0.09 92.78 8.5 0.09 92.78 8.5 0.09 92.78
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10 0.02 91.49 10 0.02 91.49 10 0.02 91.49 10 0.02 91.49
11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54
9 0.07 92.77 9 0.07 92.77 9 0.07 92.77 9 0.07 92.77
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10.5 0.02 91.49 10.5 0.02 91.49 10.5 0.02 91.49 10.5 0.02 91.49
12 0.01 91.54 12 0.01 91.54 12 0.01 91.54 12 0.01 91.54
9 0.15 92.78 9 0.15 92.78 9 0.15 92.78 9 0.15 92.78
9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08
10 0.02 91.5 10 0.02 91.5 10 0.02 91.5 10 0.02 91.5
12 0.01 91.53 12 0.01 91.53 12 0.01 91.53 12 0.01 91.53
8.5 0.07 92.76 8.5 0.07 92.76 8.5 0.07 92.76 8.5 0.07 92.76
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10.5 0.01 91.48 10.5 0.01 91.48 10.5 0.01 91.48 10.5 0.01 91.48
11.5 0.01 91.55 11.5 0.01 91.55 11.5 0.01 91.55 11.5 0.01 91.55
8.5 0.06 92.78 8.5 0.06 92.78 8.5 0.06 92.78 8.5 0.06 92.78
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10.5 0.01 91.49 10.5 0.01 91.49 10.5 0.01 91.49 10.5 0.01 91.49
11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54
8.5 0.09 92.77 8.5 0.09 92.77 8.5 0.09 92.77 8.5 0.09 92.77
9.5 0.01 92.07 9.5 0.01 92.07 9.5 0.01 92.07 9.5 0.01 92.07
10.5 0.01 91.49 10.5 0.01 91.49 10.5 0.01 91.49 10.5 0.01 91.49
12 0.01 91.53 12 0.01 91.53 12 0.01 91.53 12 0.01 91.53
8.5 0.13 92.78 8.5 0.13 92.78 8.5 0.13 92.78 8.5 0.13 92.78
9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08 9.5 0.01 92.08
10 0.02 91.49 10 0.02 91.49 10 0.02 91.49 10 0.02 91.49
11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54
9 0.05 92.78 9 0.05 92.78 9 0.05 92.78 9 0.05 92.78
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10.5 0.02 91.49 10.5 0.02 91.49 10.5 0.02 91.49 10.5 0.02 91.49
12 0.01 91.55 12 0.01 91.55 12 0.01 91.55 12 0.01 91.55
8.5 0.09 92.78 8.5 0.09 92.78 8.5 0.09 92.78 8.5 0.09 92.78
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10.5 0.02 91.49 10.5 0.02 91.49 10.5 0.02 91.49 10.5 0.02 91.49
12 0.01 91.53 12 0.01 91.53 12 0.01 91.53 12 0.01 91.53
9 0.11 92.78 9 0.11 92.78 9 0.11 92.78 9 0.11 92.78
10.5 0.01 92.09 10.5 0.01 92.09 10.5 0.01 92.09 10.5 0.01 92.09
10 0.02 91.5 10 0.02 91.5 10 0.02 91.5 10 0.02 91.5
11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54
8.5 0.07 92.78 8.5 0.07 92.78 8.5 0.07 92.78 8.5 0.07 92.78
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10.5 0.01 91.49 10.5 0.01 91.49 10.5 0.01 91.49 10.5 0.01 91.49
12 0.01 91.54 12 0.01 91.54 12 0.01 91.54 12 0.01 91.54
8.5 0.11 92.79 8.5 0.11 92.79 8.5 0.11 92.79 8.5 0.11 92.79
9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1
10 0.01 91.49 10 0.01 91.49 10 0.01 91.49 10 0.01 91.49
11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53
8.5 0.07 92.77 8.5 0.07 92.77 8.5 0.07 92.77 8.5 0.07 92.77
9.5 0.01 92.11 9.5 0.01 92.11 9.5 0.01 92.11 9.5 0.01 92.11
10 0.02 91.49 10 0.02 91.49 10 0.02 91.49 10 0.02 91.49
12 0.01 91.54 12 0.01 91.54 12 0.01 91.54 12 0.01 91.54
8.5 0.1 92.78 8.5 0.1 92.78 8.5 0.1 92.78 8.5 0.1 92.78
9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1
10.5 0.02 91.51 10.5 0.02 91.51 10.5 0.02 91.51 10.5 0.02 91.51
11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53
8.5 0.09 92.78 8.5 0.09 92.78 8.5 0.09 92.78 8.5 0.09 92.78
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10 0.02 91.5 10 0.02 91.5 10 0.02 91.5 10 0.02 91.5
12 0.01 91.54 12 0.01 91.54 12 0.01 91.54 12 0.01 91.54
8.5 0.07 92.78 8.5 0.07 92.78 8.5 0.07 92.78 8.5 0.07 92.78
9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1
10.5 0.01 91.5 10.5 0.01 91.5 10.5 0.01 91.5 10.5 0.01 91.5
11.5 0.01 91.55 11.5 0.01 91.55 11.5 0.01 91.55 11.5 0.01 91.55
9 0.07 92.78 9 0.07 92.78 9 0.07 92.78 9 0.07 92.78
9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1
10 0.01 91.49 10 0.01 91.49 10 0.01 91.49 10 0.01 91.49
11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53 11.5 0.01 91.53
8.5 0.07 92.78 8.5 0.07 92.78 8.5 0.07 92.78 8.5 0.07 92.78
9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1
10 0.01 91.49 10 0.01 91.49 10 0.01 91.49 10 0.01 91.49
12 0.01 91.53 12 0.01 91.53 12 0.01 91.53 12 0.01 91.53
9 0.05 92.78 9 0.05 92.78 9 0.05 92.78 9 0.05 92.78
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10.5 0.02 91.49 10.5 0.02 91.49 10.5 0.02 91.49 10.5 0.02 91.49
12 0.01 91.54 12 0.01 91.54 12 0.01 91.54 12 0.01 91.54
9 0.09 92.78 9 0.09 92.78 9 0.09 92.78 9 0.09 92.78
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
11 0.02 91.49 11 0.02 91.49 11 0.02 91.49 11 0.02 91.49
12 0.01 91.53 12 0.01 91.53 12 0.01 91.53 12 0.01 91.53
9 0.07 92.78 9 0.07 92.78 9 0.07 92.78 9 0.07 92.78
10 0.01 92.11 10 0.01 92.11 10 0.01 92.11 10 0.01 92.11
10.5 0.02 91.49 10.5 0.02 91.49 10.5 0.02 91.49 10.5 0.02 91.49
12 0.01 91.54 12 0.01 91.54 12 0.01 91.54 12 0.01 91.54
8.5 0.03 92.77 8.5 0.03 92.77 8.5 0.03 92.77 8.5 0.03 92.77
9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1
10 0.02 91.49 10 0.02 91.49 10 0.02 91.49 10 0.02 91.49
11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54
8.5 0.06 92.78 8.5 0.06 92.78 8.5 0.06 92.78 8.5 0.06 92.78
9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1
10 0.01 91.49 10 0.01 91.49 10 0.01 91.49 10 0.01 91.49
12 0.01 91.55 12 0.01 91.55 12 0.01 91.55 12 0.01 91.55
8.5 0.06 92.78 8.5 0.06 92.78 8.5 0.06 92.78 8.5 0.06 92.78
9.5 0.01 92.11 9.5 0.01 92.11 9.5 0.01 92.11 9.5 0.01 92.11
10.5 0.01 91.51 10.5 0.01 91.51 10.5 0.01 91.51 10.5 0.01 91.51
11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54
8.5 0.03 92.78 8.5 0.03 92.78 8.5 0.03 92.78 8.5 0.03 92.78
9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1
10.5 0.02 91.5 10.5 0.02 91.5 10.5 0.02 91.5 10.5 0.02 91.5
12 0.01 91.54 12 0.01 91.54 12 0.01 91.54 12 0.01 91.54
8.5 0.03 92.78 8.5 0.03 92.78 8.5 0.03 92.78 8.5 0.03 92.78
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10 0.02 91.49 10 0.02 91.49 10 0.02 91.49 10 0.02 91.49
11.5 0.01 91.55 11.5 0.01 91.55 11.5 0.01 91.55 11.5 0.01 91.55
8.5 0.07 92.78 8.5 0.07 92.78 8.5 0.07 92.78 8.5 0.07 92.78
9.5 0.01 92.11 9.5 0.01 92.11 9.5 0.01 92.11 9.5 0.01 92.11
10 0.01 91.51 10 0.01 91.51 10 0.01 91.51 10 0.01 91.51
12.5 0.01 91.55 12.5 0.01 91.55 12.5 0.01 91.55 12.5 0.01 91.55
8.5 0.05 92.78 8.5 0.05 92.78 8.5 0.05 92.78 8.5 0.05 92.78
10 0.01 92.1 10 0.01 92.1 10 0.01 92.1 10 0.01 92.1
10 0.02 91.5 10 0.02 91.5 10 0.02 91.5 10 0.02 91.5
11.5 0.01 91.56 11.5 0.01 91.56 11.5 0.01 91.56 11.5 0.01 91.56
8.5 0.03 92.77 8.5 0.03 92.77 8.5 0.03 92.77 8.5 0.03 92.77
9.5 0.01 92.11 9.5 0.01 92.11 9.5 0.01 92.11 9.5 0.01 92.11
10 0.01 91.49 10 0.01 91.49 10 0.01 91.49 10 0.01 91.49
11.5 0.01 91.55 11.5 0.01 91.55 11.5 0.01 91.55 11.5 0.01 91.55
9 0.06 92.78 9 0.06 92.78 9 0.06 92.78 9 0.06 92.78
9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09 9.5 0.01 92.09
10.5 0.01 91.49 10.5 0.01 91.49 10.5 0.01 91.49 10.5 0.01 91.49
12 0.01 91.55 12 0.01 91.55 12 0.01 91.55 12 0.01 91.55
8.5 0.05 92.78 8.5 0.05 92.78 8.5 0.05 92.78 8.5 0.05 92.78
9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1
10.5 0.02 91.51 10.5 0.02 91.51 10.5 0.02 91.51 10.5 0.02 91.51
11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54 11.5 0.01 91.54
9 0.05 92.79 9 0.05 92.79 9 0.05 92.79 9 0.05 92.79
9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1 9.5 0.01 92.1
11 0.03 91.5 11 0.03 91.5 11 0.03 91.5 11 0.03 91.5
11.5 0.01 91.55 11.5 0.01 91.55 11.5 0.01 91.55 11.5 0.01 91.55
9 0.13 92.81 9 0.13 92.81 9 0.13 92.81 9 0.13 92.81
9.5 0.01 92.11 9.5 0.01 92.11 9.5 0.01 92.11 9.5 0.01 92.11
10 0.03 91.49 10 0.03 91.49 10 0.03 91.49 10 0.03 91.49
12 0.01 91.55 12 0.01 91.55 12 0.01 91.55 12 0.01 91.55
9 0.05 92.81 9 0.05 92.81 9 0.05 92.81 9 0.05 92.81
10 0.01 92.11 10 0.01 92.11 10 0.01 92.11 10 0.01 92.11
10.5 0.01 91.49 10.5 0.01 91.49 10.5 0.01 91.49 10.5 0.01 91.49
12 0.01 91.54 12 0.01 91.54 12 0.01 91.54 12 0.01 91.54
8.5 0.05 92.8 8.5 0.05 92.8 8.5 0.05 92.8 8.5 0.05 92.8
10 0.01 92.01 10 0.01 92.01 10 0.01 92.01 10 0.01 92.01
10.5 0.01 91.5 10.5 0.01 91.5 10.5 0.01 91.5 10.5 0.01 91.5
12 0.01 91.54 12 0.01 91.54 12 0.01 91.54 12 0.01 91.54
8.5 0.03 92.81 8.5 0.03 92.81 8.5 0.03 92.81 8.5 0.03 92.81
9.5 0.01 92.02 9.5 0.01 92.02 9.5 0.01 92.02 9.5 0.01 92.02
10.5 0.01 91.48 10.5 0.01 91.48 10.5 0.01 91.48 10.5 0.01 91.48
12 0.01 91.54 12 0.01 91.54 12 0.01 91.54 12 0.01 91.54
8.5 0.06 92.8 8.5 0.06 92.8 8.5 0.06 92.8 8.5 0.06 92.8
9.5 0.01 92.01 9.5 0.01 92.01 9.5 0.01 92.01 9.5 0.01 92.01
10 0.02 91.48 10 0.02 91.48 10 0.02 91.48 10 0.02 91.48
12 0.01 91.54 12 0.01 91.54 12 0.01 91.54 12 0.01 91.54
9 0.05 92.81 9 0.05 92.81 9 0.05 92.81 9 0.05 92.81
9.5 0.01 92.01 9.5 0.01 92.01 9.5 0.01 92.01 9.5 0.01 92.01
10.5 0.02 91.49 10.5 0.02 91.49 10.5 0.02 91.49 10.5 0.02 91.49
12 0.01 91.54 12 0.01 91.54 12 0.01 91.54 12 0.01 91.54
8.5 0.02 92.82 8.5 0.02 92.82 8.5 0.02 92.82 8.5 0.02 92.82
